# Time(s) Real Imag
2.7123209635e-04 -1.2369042696e-03 3.2244121531e-03
2.7124023437e-04 -2.7387068557e-03 1.1180642648e-02
2.7124837240e-04 -6.3077151143e-03 -8.5751894881e-03
2.7125651042e-04 -7.6270755924e-03 1.0339519080e-03
2.7126464844e-04 -4.1819502207e-03 2.8398053284e-03
2.7127278646e-04 3.8524567255e-03 -9.5553143327e-03
2.7128092448e-04 4.6226069373e-03 1.1005474913e-02
2.7128906250e-04 6.2603560934e-03 1.2373540477e-02
2.7129720052e-04 2.1770613973e-02 1.0646230291e-03
2.7130533854e-04 4.0793869637e-03 2.7295325134e-03
2.7131347656e-04 -1.6673299006e-02 -4.0358223489e-03
2.7132161458e-04 8.2053377840e-03 5.0198946820e-03
2.7132975260e-04 4.2361083835e-03 -1.7231872852e-03
2.7133789062e-04 -1.7733091800e-02 -1.0097136101e-02
2.7134602865e-04 7.9692506214e-03 1.1987932029e-02
2.7135416667e-04 1.9282508530e-02 -2.7134759630e-03
2.7136230469e-04 -8.5046817408e-03 -9.3539193100e-03
2.7137044271e-04 -1.1621689524e-02 9.9657886443e-03
2.7137858073e-04 5.5383711031e-03 -1.8225631262e-03
2.7138671875e-04 3.7876069358e-03 9.2256850440e-03
2.7139485677e-04 -1.2554157860e-03 1.7171446779e-02
2.7140299479e-04 1.7894008418e-03 -4.5048696260e-03
2.7141113281e-04 2.8588122499e-03 1.9311470444e-03
2.7141927083e-04 5.7673484728e-03 -2.6103656669e-03
2.7142740885e-04 1.5273567050e-03 -9.4996841620e-03
2.7143554688e-04 -3.4068216728e-03 1.1294208656e-02
2.7144368490e-04 2.5295158356e-03 3.3364186151e-03
2.7145182292e-04 -7.7415507606e-06 -1.3013979827e-02
2.7145996094e-04 3.6856408243e-04 -1.4703267953e-02
2.7146809896e-04 8.4154082752e-03 -2.0374778859e-02
2.7147623698e-04 1.8906415132e-03 -5.4480212742e-04
2.7148437500e-04 -2.6097525037e-03 1.2783047928e-02
2.7149251302e-04 1.2191407051e-03 -1.6659682520e-02
2.7150065104e-04 7.4682813354e-04 -2.1603290367e-02
2.7150878906e-04 2.6604214238e-03 4.7993090605e-03
2.7151692708e-04 1.6801253423e-03 5.0166619918e-03
2.7152506510e-04 -7.0069139847e-03 -4.0898112187e-03
2.7153320313e-04 -4.4083285469e-03 2.9586133037e-03
2.7154134115e-04 5.6244191987e-03 2.9048691329e-03
2.7154947917e-04 -7.3142698715e-03 -5.9159957791e-03
2.7155761719e-04 -1.9672162731e-02 2.4765135864e-03
2.7156575521e-04 -5.3967396005e-03 1.0112360704e-02
2.7157389323e-04 -1.5429744570e-03 -3.5929395576e-03
2.7158203125e-04 1.3595704544e-03 -2.5435196524e-03
2.7159016927e-04 9.3670053115e-03 6.9697230841e-03
2.7159830729e-04 -1.6575397579e-02 -1.5215749378e-03
2.7160644531e-04 -2.3545409273e-02 -3.1227277676e-03
2.7161458333e-04 3.1028256787e-03 3.1043325271e-03
2.7162272135e-04 -4.7038500812e-03 9.6707913971e-03
2.7163085938e-04 -7.9976433453e-03 3.6517718045e-04
2.7163899740e-04 1.1778280630e-02 -2.2704626513e-02
2.7164713542e-04 6.7786978523e-03 -8.5072804937e-03
2.7165527344e-04 4.1760175926e-03 -2.5875247776e-03
2.7166341146e-04 -1.0895119853e-03 -1.9888895650e-02
2.7167154948e-04 -1.6377610993e-02 9.5842930959e-03
2.7167968750e-04 -7.8032645158e-04 1.9354071858e-02
2.7168782552e-04 -2.6827828220e-03 -5.7338184872e-03
2.7169596354e-04 -2.3123212341e-02 3.9955048880e-03
2.7170410156e-04 -4.1842308493e-03 -3.0179208899e-03
2.7171223958e-04 1.2305282831e-02 -1.4768249020e-02
2.7172037760e-04 1.8402160730e-02 1.6681038081e-02
2.7172851562e-04 1.5505298692e-02 2.3138411218e-02
2.7173665365e-04 -7.8505333904e-03 -3.9484159974e-03
2.7174479167e-04 3.5914679098e-03 -1.0564135933e-02
2.7175292969e-04 1.0854722641e-02 -3.0783667643e-03
2.7176106771e-04 -8.3265455494e-03 -6.9143082964e-03
2.7176920573e-04 1.9196754486e-03 -1.7139332881e-02
2.7177734375e-04 -3.5189804913e-03 -9.7879778264e-03
2.7178548177e-04 -1.0602268926e-02 3.9531074737e-03
2.7179361979e-04 9.8549617870e-03 -8.7138438584e-03
2.7180175781e-04 3.4073500667e-04 -2.0675717564e-02
2.7180989583e-04 -6.3345840469e-03 -3.3348507003e-03
2.7181803385e-04 -6.7533556038e-04 1.6497728050e-03
2.7182617187e-04 -9.8871097987e-03 -8.9728525636e-03
2.7183430990e-04 1.5083003752e-04 6.7252979322e-03
2.7184244792e-04 6.7801294047e-03 1.5535887216e-02
2.7185058594e-04 -2.3652947531e-03 -9.6774085707e-03
2.7185872396e-04 3.5782858844e-04 -1.1992195860e-02
2.7186686198e-04 4.0805741420e-03 1.3395691510e-02
2.7187500000e-04 5.5193067529e-04 8.6633296358e-03
2.7188313802e-04 -1.3573393493e-02 -7.3896880924e-03
2.7189127604e-04 -2.2551343614e-02 2.5046703199e-03
2.7189941406e-04 -1.3140375400e-02 1.2002733083e-02
2.7190755208e-04 -5.6094223709e-03 1.6127483677e-02
2.7191569010e-04 -7.3092579808e-04 1.4144795640e-02
2.7192382813e-04 2.9350310816e-04 -2.0280241831e-03
2.7193196615e-04 -4.3915436089e-03 6.4249529662e-04
2.7194010417e-04 1.5885638838e-03 1.1663496061e-02
2.7194824219e-04 2.8190473216e-03 6.9160301527e-04
2.7195638021e-04 -8.0529395586e-03 -1.1630561739e-02
2.7196451823e-04 -6.4361492971e-04 -2.8393730411e-03
2.7197265625e-04 8.8250407730e-03 1.8158309151e-02
2.7198079427e-04 -3.4509904914e-03 8.5250906539e-03
2.7198893229e-04 -5.0833522133e-03 -1.3211892228e-02
2.7199707031e-04 -2.2293418620e-03 -9.7223576331e-04
2.7200520833e-04 -3.5195875392e-03 9.5177145374e-03
2.7201334635e-04 1.1144322172e-02 6.0348705923e-03
2.7202148438e-04 3.6736302992e-03 -3.3364589582e-03
2.7202962240e-04 -4.8396766585e-03 -9.9114896133e-03
2.7203776042e-04 1.5026617067e-02 6.2803440378e-03
2.7204589844e-04 2.2407895899e-03 1.2804570221e-02
2.7205403646e-04 -6.5976850497e-03 1.3531333302e-02
2.7206217448e-04 7.5721598741e-03 5.8389050972e-03
2.7207031250e-04 -4.1036428019e-03 -1.1241311443e-02
2.7207845052e-04 5.4754097519e-03 1.1266024372e-02
2.7208658854e-04 1.0384052606e-02 5.7083157430e-03
2.7209472656e-04 -1.8538111974e-02 -1.8853254754e-02
2.7210286458e-04 -5.6054013328e-03 8.6617378996e-03
2.7211100260e-04 1.7845068205e-02 6.0818319923e-04
2.7211914063e-04 8.6133392211e-03 -1.2242245687e-02
2.7212727865e-04 -1.0971559894e-03 1.2725487975e-02
2.7213541667e-04 -7.1276045550e-03 5.4281316154e-03
2.7214355469e-04 -9.7065212914e-03 -2.8294151582e-04
2.7215169271e-04 -6.7560110845e-03 -4.1389819106e-03
2.7215983073e-04 8.1142385036e-04 -2.3907997182e-03
2.7216796875e-04 9.6977306719e-04 1.8677027765e-02
2.7217610677e-04 2.9397693527e-04 -4.6473920219e-03
2.7218424479e-04 8.6253442121e-03 -1.6671230467e-02
2.7219238281e-04 -3.9410233551e-03 -6.9924715764e-04
2.7220052083e-04 -3.6244238087e-03 -1.5001984707e-02
2.7220865885e-04 1.1597459507e-02 -1.0646585871e-02
2.7221679687e-04 -8.2934732751e-03 -2.8354903934e-04
2.7222493490e-04 -1.1025190227e-02 -9.1598973774e-03
2.7223307292e-04 -3.2721611102e-03 -6.8091874559e-03
2.7224121094e-04 -1.3249167713e-02 -9.9582485322e-03
2.7224934896e-04 -2.4241872474e-03 -1.1744240249e-02
2.7225748698e-04 -3.7172041934e-03 -6.9428711317e-03
2.7226562500e-04 -7.0948343510e-03 -7.7299760156e-03
2.7227376302e-04 1.5682089262e-03 2.1662491971e-03
2.7228190104e-04 -5.6727389575e-03 1.0561322220e-02
2.7229003906e-04 7.5990971996e-03 -2.2582344105e-03
2.7229817708e-04 1.4407445085e-02 -1.1226152808e-02
2.7230631510e-04 2.0799605014e-03 6.3301717096e-03
2.7231445312e-04 8.1325066565e-03 9.9166983389e-03
2.7232259115e-04 9.0283545449e-03 -1.3522031488e-02
2.7233072917e-04 1.4462430204e-02 -9.3156683032e-03
2.7233886719e-04 9.3907762465e-03 -1.4939436135e-03
2.7234700521e-04 -1.2183134931e-02 -2.2797024548e-02
2.7235514323e-04 -4.8029007293e-03 -2.0397408047e-02
2.7236328125e-04 1.6683367370e-03 2.6744458728e-03
2.7237141927e-04 9.4657685961e-04 1.4241018456e-02
2.7237955729e-04 3.6249475024e-03 1.8791444600e-02
2.7238769531e-04 5.2410323450e-03 4.5608376535e-03
2.7239583333e-04 1.9735364032e-02 -5.6684575725e-03
2.7240397135e-04 7.2790107515e-03 3.6520553598e-03
2.7241210938e-04 -1.4464628718e-02 -1.9184237386e-03
2.7242024740e-04 -6.1554764368e-03 -3.1973004020e-03
2.7242838542e-04 -4.8942341452e-03 3.9425985319e-03
2.7243652344e-04 -9.7950263827e-03 -1.4424382404e-03
2.7244466146e-04 -5.3501035063e-03 3.8742977429e-03
2.7245279948e-04 2.3716858308e-03 -1.0257891947e-02
2.7246093750e-04 9.6073883016e-04 -2.7265173111e-02
2.7246907552e-04 5.7609766622e-03 3.7964065272e-04
2.7247721354e-04 2.4569891017e-02 6.3044189571e-03
2.7248535156e-04 1.0535541356e-02 5.5227032722e-03
2.7249348958e-04 1.7989806297e-03 1.5659632414e-02
2.7250162760e-04 1.1850451956e-02 -1.1670568228e-02
2.7250976563e-04 -6.0611206686e-03 -6.1931644009e-03
2.7251790365e-04 -5.9664435299e-04 1.3413069842e-02
2.7252604167e-04 1.1949498214e-02 -3.4500852178e-03
2.7253417969e-04 -5.8581009849e-04 5.3082727179e-03
2.7254231771e-04 -1.6738904956e-03 4.2232777714e-03
2.7255045573e-04 -6.9220948956e-03 -1.3481721276e-02
2.7255859375e-04 -9.7322603153e-03 -1.4064816270e-02
2.7256673177e-04 -9.3048211167e-03 -1.5157196574e-02
2.7257486979e-04 -4.3653905956e-03 4.5089295427e-03
2.7258300781e-04 9.7824344931e-03 3.9627177237e-03
2.7259114583e-04 -2.7612383696e-03 -5.7267266307e-03
2.7259928385e-04 -7.1104707136e-03 1.7035155152e-02
2.7260742188e-04 -1.2180608245e-03 3.9284859345e-03
2.7261555990e-04 -7.4493033101e-03 -2.9984125545e-04
2.7262369792e-04 3.4811199794e-03 1.3537867342e-02
2.7263183594e-04 9.1300682834e-03 -1.3265286038e-02
2.7263997396e-04 1.4887439202e-02 -7.0876387731e-03
2.7264811198e-04 1.1273945659e-02 5.2969295037e-03
2.7265625000e-04 -1.1087818751e-02 -2.6388526725e-03
2.7266438802e-04 -4.2570265674e-03 1.2246482250e-02
2.7267252604e-04 -2.9280766716e-03 -1.0785366843e-03
2.7268066406e-04 -1.9956862832e-03 -4.2732230798e-04
2.7268880208e-04 1.1998995910e-02 1.7162424502e-02
2.7269694010e-04 -6.7141027588e-03 -4.0977740997e-03
2.7270507812e-04 -6.5514149764e-03 7.2356890944e-03
2.7271321615e-04 9.4756341136e-03 6.0689077068e-03
2.7272135417e-04 -7.3896479295e-03 -1.7595909519e-02
2.7272949219e-04 -1.7822500078e-02 2.0481893833e-02
2.7273763021e-04 -1.4500160237e-02 2.1309416934e-02
2.7274576823e-04 -1.7662781189e-02 -1.3373561860e-02
2.7275390625e-04 -1.8870378443e-02 -2.0628205249e-03
2.7276204427e-04 -7.5681545982e-03 -9.2763740731e-04
2.7277018229e-04 -4.0241024215e-03 -1.9420391246e-03
2.7277832031e-04 -3.4732285250e-03 2.9576206785e-03
2.7278645833e-04 8.7094475035e-03 1.6570075428e-03
2.7279459635e-04 -4.6674112529e-03 1.4613806817e-02
2.7280273437e-04 -5.4107328281e-03 6.5322965235e-03
2.7281087240e-04 1.1197822773e-02 3.8836842375e-04
2.7281901042e-04 -1.3435907520e-02 1.0265354684e-02
2.7282714844e-04 -1.1850413716e-02 -3.4329827241e-04
2.7283528646e-04 1.1935283838e-02 1.9937443824e-03
2.7284342448e-04 4.3403613123e-04 7.4550815395e-04
2.7285156250e-04 -4.2422688942e-03 -1.9308325694e-02
2.7285970052e-04 -6.7789400334e-03 -6.1936085122e-03
2.7286783854e-04 -4.2658550212e-03 1.2667238278e-02
2.7287597656e-04 6.7839108301e-03 -8.9700812398e-04
2.7288411458e-04 -5.7609160107e-03 -1.0958550608e-02
2.7289225260e-04 -9.6008703651e-05 -1.4797821926e-03
2.7290039063e-04 2.1418019740e-02 -3.7409637573e-03
2.7290852865e-04 1.0582236058e-02 -5.6858177369e-03
2.7291666667e-04 -2.0408843753e-03 1.1967693669e-02
2.7292480469e-04 -4.5909094348e-04 8.9883345536e-03
2.7293294271e-04 3.4337054800e-03 -2.3555354161e-03
2.7294108073e-04 1.7515483304e-02 2.3081781969e-03
2.7294921875e-04 1.3182054688e-02 -2.5809358344e-03
2.7295735677e-04 -9.4572422008e-03 -6.2037487956e-03
2.7296549479e-04 -8.4788852481e-03 -1.8868877344e-03
2.7297363281e-04 -5.4931218344e-04 4.0901824104e-03
2.7298177083e-04 1.1368648528e-02 6.0346447920e-03
2.7298990885e-04 1.5895197317e-02 -2.1063993220e-03
2.7299804688e-04 -8.1279964081e-03 1.5007870556e-03
2.7300618490e-04 1.6872470322e-03 8.2390528927e-03
2.7301432292e-04 1.7175594791e-02 8.2435802105e-03
2.7302246094e-04 -5.9542910326e-03 5.3411691813e-03
2.7303059896e-04 -6.9635046785e-03 -4.5336943577e-03
2.7303873698e-04 -5.2630160250e-04 -1.7877908821e-03
2.7304687500e-04 -1.3010772941e-03 2.7303648509e-03
2.7305501302e-04 -1.1847961255e-02 -1.0266002331e-03
2.7306315104e-04 -3.3239408264e-02 -8.6438322264e-03
2.7307128906e-04 -1.3530212094e-02 -2.1236232054e-02
2.7307942708e-04 6.9210544170e-03 -1.3056613179e-02
2.7308756510e-04 9.0393252587e-03 -2.6613154126e-03
2.7309570313e-04 1.1484764607e-02 3.2181581947e-03
2.7310384115e-04 -5.3249499849e-03 1.7079961119e-02
2.7311197917e-04 -5.2870152476e-03 6.8894956917e-03
2.7312011719e-04 -8.3113087204e-03 -2.2826203189e-03
2.7312825521e-04 -1.3605863699e-02 3.1753263989e-03
2.7313639323e-04 3.4855817364e-03 -1.5970584616e-03
2.7314453125e-04 -2.9522317824e-03 -6.0486408109e-03
2.7315266927e-04 1.0070079287e-05 -9.9036693057e-03
2.7316080729e-04 -1.2084434760e-03 -6.9709105785e-03
2.7316894531e-04 -1.2288664153e-02 -3.1856161444e-03
2.7317708333e-04 1.6604430454e-02 -4.0569300350e-03
2.7318522135e-04 4.4716027091e-03 -7.3342476978e-03
2.7319335937e-04 -1.9714743345e-02 -1.9629116955e-02
2.7320149740e-04 9.3679545606e-03 -1.1304243399e-02
2.7320963542e-04 1.5794442053e-02 -5.6096408830e-03
2.7321777344e-04 5.7708345046e-03 -1.8770446100e-02
2.7322591146e-04 4.2777370922e-03 -5.2277432687e-03
2.7323404948e-04 2.0089231290e-03 9.6924129825e-03
2.7324218750e-04 -7.7130626820e-05 1.2928376590e-03
2.7325032552e-04 -7.6202575340e-03 -9.5956589665e-03
2.7325846354e-04 -3.9785106229e-03 5.8159105113e-03
2.7326660156e-04 3.2668962267e-03 2.1318733036e-02
2.7327473958e-04 1.0716934319e-02 -9.5191602182e-03
2.7328287760e-04 9.3197902884e-03 -1.6074920038e-02
2.7329101562e-04 -3.4063895861e-03 -6.9668632467e-04
2.7329915365e-04 7.6221744218e-04 -1.0797102978e-02
2.7330729167e-04 1.6588387848e-03 -6.9186194967e-05
2.7331542969e-04 5.4079181191e-03 5.8018407368e-03
2.7332356771e-04 5.6497820282e-03 5.1602806439e-03
2.7333170573e-04 -1.0610395660e-02 9.6054912714e-03
2.7333984375e-04 7.6194339509e-03 -3.5424602641e-03
2.7334798177e-04 1.5597646704e-02 2.9781115557e-03
2.7335611979e-04 -4.9799323636e-03 9.3727184234e-04
2.7336425781e-04 -5.9365037418e-03 -9.7738114690e-03
2.7337239583e-04 -1.2710181585e-02 4.4503587742e-03
2.7338053385e-04 -5.3552397446e-03 1.2278812343e-02
2.7338867188e-04 7.1136427989e-03 1.9520431093e-02
2.7339680990e-04 -8.5575434173e-03 7.2103847080e-03
2.7340494792e-04 -1.4066518836e-02 -6.6674959740e-03
2.7341308594e-04 -1.7833028345e-02 4.7524139032e-03
2.7342122396e-04 -1.3530966648e-02 3.3387143610e-04
2.7342936198e-04 4.2969337528e-03 5.7000133946e-03
2.7343750000e-04 -3.1281694282e-03 4.7886406281e-03
2.7344563802e-04 -1.0459539640e-02 -1.0608712177e-02
2.7345377604e-04 -2.7733351857e-03 8.4000600922e-04
2.7346191406e-04 4.2136223735e-04 1.4812367473e-04
2.7347005208e-04 -4.7200313407e-03 -4.6876080159e-03
2.7347819010e-04 -1.6399241069e-02 -4.9844751898e-03
2.7348632813e-04 -1.1699168873e-02 -9.8026157838e-03
2.7349446615e-04 4.9644787031e-03 3.4513489154e-03
2.7350260417e-04 7.2675771756e-03 7.8872100325e-03
2.7351074219e-04 3.4149960500e-03 3.6602047461e-03
2.7351888021e-04 6.4085038951e-03 -4.7993875678e-03
2.7352701823e-04 3.3435529550e-03 -7.8867344099e-03
2.7353515625e-04 -1.1115676836e-02 -3.4587227802e-03
2.7354329427e-04 -1.1173132232e-02 -1.8679328881e-02
2.7355143229e-04 -1.7148258833e-03 -5.6953266685e-06
2.7355957031e-04 -1.5876197762e-03 1.6168124571e-02
2.7356770833e-04 7.0806608141e-03 -9.7984986400e-03
2.7357584635e-04 9.5283343173e-03 3.8455302675e-03
2.7358398438e-04 -8.8915106563e-03 1.0374301237e-02
2.7359212240e-04 -1.8726787646e-02 -5.8626856534e-03
2.7360026042e-04 -1.6018501747e-02 3.5880624369e-03
2.7360839844e-04 -3.4412408784e-03 -6.1245430875e-04
2.7361653646e-04 5.5075574522e-03 -9.3486332687e-03
2.7362467448e-04 -9.9431017338e-03 -1.2658373140e-02
2.7363281250e-04 -1.7543264935e-02 -6.4042549790e-03
2.7364095052e-04 -1.3712513128e-02 9.2048494564e-03
2.7364908854e-04 -1.7369953929e-02 1.9207155132e-03
2.7365722656e-04 -1.0338319654e-02 5.9195752919e-03
2.7366536458e-04 -1.7086126395e-04 1.1118381196e-02
2.7367350260e-04 1.0254539848e-02 -6.5172113894e-03
2.7368164062e-04 5.0425233312e-03 3.5106399364e-03
2.7368977865e-04 -1.6143581450e-02 1.4501199998e-02
2.7369791667e-04 5.3518369371e-03 -4.2121367670e-03
2.7370605469e-04 1.9034249165e-02 -1.1755557167e-03
2.7371419271e-04 -2.0497301162e-03 1.4510449378e-02
2.7372233073e-04 7.3696733610e-03 8.8989592588e-03
2.7373046875e-04 7.0653483374e-03 8.4051735772e-03
2.7373860677e-04 2.5192493972e-03 -1.2057057267e-03
2.7374674479e-04 8.7598078532e-03 -1.1194888844e-02
2.7375488281e-04 -1.2566260097e-02 1.4830700829e-02
2.7376302083e-04 -4.1687361141e-03 7.2488132290e-03
2.7377115885e-04 1.4296431845e-02 -7.9013810942e-03
2.7377929687e-04 7.1610470342e-03 1.7362355822e-02
2.7378743490e-04 9.5558942344e-03 1.9213230769e-03
2.7379557292e-04 -1.0206349217e-03 -9.1902687553e-03
2.7380371094e-04 -3.0304125237e-03 4.2537261595e-03
2.7381184896e-04 -4.0263910984e-03 -2.6936321502e-03
2.7381998698e-04 -1.8324488196e-02 1.3587805431e-02
2.7382812500e-04 2.0490861306e-04 6.0969991080e-03
2.7383626302e-04 4.6078052093e-03 -1.6173880357e-02
2.7384440104e-04 -4.4853131595e-03 2.5545644037e-03
2.7385253906e-04 5.1205190695e-03 4.7667380855e-03
2.7386067708e-04 -2.2935091912e-04 3.8889324780e-04
2.7386881510e-04 -3.3155139475e-03 -1.5888567434e-03
2.7387695313e-04 -7.3765539760e-03 -7.8545255411e-03
2.7388509115e-04 -1.2554927015e-02 7.4657386949e-03
2.7389322917e-04 -2.2142753769e-04 1.6468721036e-02
2.7390136719e-04 6.5342812025e-03 1.3711367982e-02
2.7390950521e-04 -4.9162379288e-03 2.8602032462e-04
2.7391764323e-04 -2.6618881883e-02 -8.3310284274e-03
2.7392578125e-04 -1.3258783752e-02 4.2670667002e-03
2.7393391927e-04 4.7246690803e-03 2.3251327608e-03
2.7394205729e-04 -1.1403199613e-02 3.6110038846e-03
2.7395019531e-04 2.5339283460e-03 1.0048363211e-02
2.7395833333e-04 3.3796916948e-03 2.3726924764e-03
2.7396647135e-04 -1.8057850701e-02 2.7989971951e-03
2.7397460938e-04 -2.3287582279e-03 -2.4422515446e-03
2.7398274740e-04 -3.3881380188e-03 -2.8630402966e-03
2.7399088542e-04 -2.3001884337e-03 9.6676119246e-03
2.7399902344e-04 4.6980412167e-03 5.0092428477e-03
2.7400716146e-04 -1.7214857785e-02 -3.9125705447e-03
2.7401529948e-04 -1.4659417715e-03 -3.6042749162e-03
2.7402343750e-04 1.7651544797e-02 1.9068090941e-03
2.7403157552e-04 -9.5973430160e-04 4.2254037762e-03
2.7403971354e-04 -1.5496143481e-03 -6.3793359724e-04
2.7404785156e-04 3.5398437708e-03 -4.3995202532e-03
2.7405598958e-04 -1.3623329353e-03 -9.4173899089e-03
2.7406412760e-04 5.2517710114e-03 -4.7996995585e-03
2.7407226563e-04 1.0957731139e-02 9.7687223201e-03
2.7408040365e-04 -3.8066829015e-03 9.6757120454e-03
2.7408854167e-04 -6.5537556187e-03 -9.0367121100e-04
2.7409667969e-04 1.1985696514e-02 4.4191803145e-04
2.7410481771e-04 1.8384009615e-03 4.6366839242e-03
2.7411295573e-04 -1.1731728955e-02 -6.1944556993e-03
2.7412109375e-04 -1.4251963406e-03 -1.0741948768e-02
2.7412923177e-04 -9.9289024315e-04 -5.4831731594e-03
2.7413736979e-04 -3.4226908280e-03 -1.0102887145e-02
2.7414550781e-04 5.7146791958e-04 -1.0861630603e-02
2.7415364583e-04 8.7080962030e-03 -2.1883252163e-03
2.7416178385e-04 2.6957291070e-03 3.6201045433e-03
2.7416992187e-04 -1.5978594688e-02 1.5690430189e-03
2.7417805990e-04 7.7065338734e-04 5.2559385546e-04
2.7418619792e-04 1.3714285464e-02 2.0811611935e-04
2.7419433594e-04 -6.9055974320e-03 -1.0234929210e-02
2.7420247396e-04 -1.0838093371e-02 -5.4464253101e-03
2.7421061198e-04 -6.0757495103e-03 1.2113233403e-02
2.7421875000e-04 1.8188984880e-04 8.6622011933e-03
2.7422688802e-04 8.3515224125e-03 -7.2027537805e-03
2.7423502604e-04 -2.6258284466e-04 -1.0120222479e-02
2.7424316406e-04 -5.7344883727e-03 3.9638184266e-03
2.7425130208e-04 -8.4701755076e-03 3.3787071450e-03
2.7425944010e-04 -9.0474640615e-03 1.0246804541e-03
2.7426757812e-04 3.2546890776e-03 1.1345974174e-02
2.7427571615e-04 -1.1275431643e-03 -8.2659755082e-03
2.7428385417e-04 -1.2762266545e-02 -1.9263456269e-02
2.7429199219e-04 -2.2215254440e-03 -1.0337734499e-02
2.7430013021e-04 -4.5085987689e-04 -1.5854130734e-02
2.7430826823e-04 -1.8264342884e-02 7.0255573268e-04
2.7431640625e-04 -1.2867288370e-02 5.7648689246e-03
2.7432454427e-04 9.9459256289e-03 -1.6603994455e-02
2.7433268229e-04 3.5591679338e-03 -1.3167613038e-02
2.7434082031e-04 -1.0427534924e-02 3.7945505745e-04
2.7434895833e-04 2.5483678095e-03 1.1649362170e-03
2.7435709635e-04 1.1688029056e-02 -8.1783071807e-03
2.7436523438e-04 1.3212558465e-03 -3.3684740984e-03
2.7437337240e-04 -9.6131732435e-03 5.4724213008e-03
2.7438151042e-04 -1.0959690063e-02 -9.5106803093e-03
2.7438964844e-04 4.7679817975e-03 -8.0434671664e-03
2.7439778646e-04 1.8041343554e-02 5.6715787739e-03
2.7440592448e-04 -1.9617426271e-03 9.0018030468e-03
2.7441406250e-04 -1.7917122678e-02 6.5761594216e-03
2.7442220052e-04 7.0887268049e-03 -4.8899311144e-03
2.7443033854e-04 1.2370658925e-02 1.5693676406e-03
2.7443847656e-04 -8.0328387694e-03 9.6519259467e-03
2.7444661458e-04 1.1298415037e-02 4.2838079589e-03
2.7445475260e-04 1.7568248122e-02 1.8524966011e-03
2.7446289063e-04 -1.3054718306e-02 -6.4660368579e-03
2.7447102865e-04 -1.1260531263e-02 -5.9184483584e-03
2.7447916667e-04 -5.3590471326e-03 -5.6043375995e-03
2.7448730469e-04 -7.3755704585e-03 -9.1835368722e-03
2.7449544271e-04 2.4169320830e-03 -1.7166145074e-03
2.7450358073e-04 -6.4136642869e-03 2.6995738835e-03
2.7451171875e-04 1.1967716249e-03 9.7330948075e-03
2.7451985677e-04 2.0020903556e-02 1.0755873699e-02
2.7452799479e-04 8.1790021098e-03 1.7381570757e-02
2.7453613281e-04 5.6211585880e-03 2.3250830447e-02
2.7454427083e-04 4.1216594728e-03 -3.3008972584e-03
2.7455240885e-04 -3.5685310601e-03 -7.1268684126e-03
2.7456054688e-04 6.8209956568e-03 1.5989215864e-03
2.7456868490e-04 4.4274609718e-03 -8.2899555419e-03
2.7457682292e-04 -4.6251416449e-03 -2.5761195079e-03
2.7458496094e-04 4.0280345981e-04 -2.9320113412e-03
2.7459309896e-04 6.2758179632e-03 -4.9899478545e-03
